%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2022 188 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.62686 59.09 30.56 -999.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 170.00
2022 188 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.14096 65.36 29.44 -999.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 170.00
2022 188 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.11277 69.59 28.89 -999.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 180.00
2022 188 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.08458 74.24 27.78 -999.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 170.00
2022 188 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.08458 79.06 27.22 -999.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 180.00
2022 188 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.05638 81.42 26.67 -999.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 180.00
2022 188 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.05638 81.89 26.11 -999.00 0.00 50.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 32.00 196.00 200.00
2022 188 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.05638 84.41 26.11 -999.00 0.00 232.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 69.00 545.00 180.00
2022 188 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.59867 82.03 27.22 -999.00 0.00 443.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.00 717.00 210.00
2022 188 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.65506 72.30 29.44 -999.00 0.00 641.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 96.00 803.00 210.00
2022 188 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.19734 60.97 31.67 -999.00 0.00 807.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 104.00 852.00 180.00
2022 188 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.16915 55.58 32.22 -999.00 0.00 926.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 108.00 880.00 200.00
2022 188 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.57048 47.28 33.89 -999.00 0.00 984.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 122.00 877.00 200.00
2022 188 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.57048 43.10 35.00 -999.00 0.00 985.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 122.00 877.00 194.00
2022 188 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.54229 40.12 35.56 -999.00 0.00 922.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 121.00 861.00 188.00
2022 188 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.54229 33.25 37.78 -999.00 0.00 578.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 433.00 175.00 182.00
2022 188 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.57048 31.31 38.89 -999.00 0.00 537.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 315.00 328.00 176.00
2022 188 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.59867 31.14 38.33 -999.00 0.00 440.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 94.00 691.00 170.00
2022 188 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.11277 31.31 38.89 -999.00 0.00 232.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 72.00 530.00 170.00
2022 188 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.68325 36.72 37.22 -999.00 0.00 43.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 42.00 10.00 170.00
2022 188 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.62686 37.74 36.67 -999.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 160.00
2022 188 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.73963 49.09 33.89 -999.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 150.00
2022 188 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.65506 53.87 32.78 -999.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 170.00
2022 188 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.65506 53.42 31.67 -999.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 170.00
